id,original_title,original_language,genres,budget,revenue,runtime,release_date,production_companies,production_countries,vote_average,keywords
7191,Cloverfield,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",25000000,170764026,85,2008-01-15,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Bad Robot"", ""id"": 11461}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.4,"[{""id"": 720, ""name"": ""helicopter""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 1418, ""name"": ""skyscraper""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 2249, ""name"": ""camcorder""}, {""id"": 4210, ""name"": ""panic""}, {""id"": 4630, ""name"": ""chaos""}, {""id"": 6152, ""name"": ""supernatural""}, {""id"": 6898, ""name"": ""quarantine""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 9951, ""name"": ""alien""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 11100, ""name"": ""giant monster""}, {""id"": 161791, ""name"": ""kaiju""}, {""id"": 162365, ""name"": ""military""}, {""id"": 163053, ""name"": ""found footage""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]"
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,en,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",25000000,78000000,88,1991-03-22,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Golden Harvest Company"", ""id"": 2521}]","[{""iso_3166_1"": ""HK"", ""name"": ""Hong Kong""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.8,"[{""id"": 853, ""name"": ""crime fighter""}, {""id"": 1721, ""name"": ""fight""}, {""id"": 1852, ""name"": ""mutant""}, {""id"": 6362, ""name"": ""turtle""}, {""id"": 10278, ""name"": ""ninja""}, {""id"": 12193, ""name"": ""reporter""}, {""id"": 14512, ""name"": ""new york city""}]"
117,The Untouchables,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 53, ""name"": ""Thriller""}]",25000000,76270454,119,1987-06-02,"[{""name"": ""Paramount Pictures"", ""id"": 4}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.6,"[{""id"": 14899, ""name"": ""white suit""}, {""id"": 155714, ""name"": ""al capone""}, {""id"": 168590, ""name"": ""tough cop""}, {""id"": 177354, ""name"": ""treasury agent""}, {""id"": 177359, ""name"": ""untouchable""}, {""id"": 177362, ""name"": ""tax evasion""}, {""id"": 177364, ""name"": ""jury tampering""}, {""id"": 177370, ""name"": ""rule of law""}, {""id"": 177372, ""name"": ""rooftop chase""}, {""id"": 177380, ""name"": ""cutting face while shaving""}, {""id"": 214548, ""name"": ""1930s""}]"
6977,No Country for Old Men,en,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",25000000,171600000,122,2007-11-08,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Paramount Vantage"", ""id"": 838}, {""name"": ""Mike Zoss Productions"", ""id"": 2092}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.7,"[{""id"": 1556, ""name"": ""texas""}, {""id"": 2149, ""name"": ""drug traffic""}, {""id"": 2708, ""name"": ""hitman""}, {""id"": 5616, ""name"": ""united states\u2013mexico barrier""}, {""id"": 9937, ""name"": ""suspense""}]"
168530,Ride Along,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",25000000,153997819,99,2014-01-07,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Rainforest Films"", ""id"": 1309}, {""name"": ""Cube Vision"", ""id"": 2780}, {""name"": ""Relativity Media"", ""id"": 7295}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.1,"[{""id"": 4668, ""name"": ""police operation""}, {""id"": 15090, ""name"": ""police officer""}, {""id"": 164677, ""name"": ""brother-in-law brother-in-law relationship""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 179450, ""name"": ""black men""}]"
634,Bridget Jones's Diary,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",25000000,281929795,97,2001-04-13,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Little Bird"", ""id"": 11358}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.5,"[{""id"": 65, ""name"": ""holiday""}, {""id"": 212, ""name"": ""london england""}, {""id"": 392, ""name"": ""england""}, {""id"": 567, ""name"": ""alcohol""}, {""id"": 572, ""name"": ""sex""}, {""id"": 725, ""name"": ""lovesickness""}, {""id"": 903, ""name"": ""telecaster""}, {""id"": 1421, ""name"": ""birthday""}, {""id"": 1441, ""name"": ""christmas party""}, {""id"": 1774, ""name"": ""news broadcast""}, {""id"": 2039, ""name"": ""sexual frustration""}, {""id"": 2913, ""name"": ""diary""}, {""id"": 3170, ""name"": ""cigarette""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 10909, ""name"": ""lawyer""}, {""id"": 12193, ""name"": ""reporter""}, {""id"": 34094, ""name"": ""extramarital affair""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 207317, ""name"": ""christmas""}]"
392,Chocolat,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",25000000,152500343,121,2000-12-14,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""David Brown Productions"", ""id"": 903}, {""name"": ""Fat Free"", ""id"": 65781}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.8,"[{""id"": 715, ""name"": ""chocolate""}, {""id"": 1919, ""name"": ""mayor""}, {""id"": 1924, ""name"": ""praline""}, {""id"": 9457, ""name"": ""single""}, {""id"": 10707, ""name"": ""mother daughter relationship""}]"
10327,"Legally Blonde 2: Red, White & Blonde",en,"[{""id"": 35, ""name"": ""Comedy""}]",45000000,124914842,95,2003-07-02,"[{""name"": ""Type A Films"", ""id"": 2308}, {""name"": ""Marc Platt Productions"", ""id"": 2527}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.1,"[{""id"": 521, ""name"": ""washington d.c.""}, {""id"": 1680, ""name"": ""boston""}, {""id"": 2686, ""name"": ""chambers of a barrister""}, {""id"": 7682, ""name"": ""tierversuch""}, {""id"": 10909, ""name"": ""lawyer""}]"
88042,Parental Guidance,en,"[{""id"": 35, ""name"": ""Comedy""}]",25000000,119772232,104,2012-12-25,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Dune Entertainment III"", ""id"": 6332}, {""name"": ""Chernin Entertainment"", ""id"": 7076}, {""name"": ""Walden Media"", ""id"": 10221}, {""name"": ""Face Productions"", ""id"": 48638}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.7,[]
41630,No Strings Attached,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",25000000,147780440,107,2011-01-21,"[{""name"": ""Katalyst Films"", ""id"": 817}, {""name"": ""The Montecito Picture Company"", ""id"": 2364}, {""name"": ""Handsomecharlie Films"", ""id"": 8873}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.1,"[{""id"": 494, ""name"": ""father son relationship""}, {""id"": 1760, ""name"": ""casual meeting""}, {""id"": 9139, ""name"": ""student of medicine""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 9988, ""name"": ""valentine""}, {""id"": 10556, ""name"": ""male female relationship""}, {""id"": 10827, ""name"": ""open relationship""}, {""id"": 11316, ""name"": ""sexual humor""}, {""id"": 12392, ""name"": ""best friend""}, {""id"": 172454, ""name"": ""casual sex""}, {""id"": 178329, ""name"": ""best friends in love""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 219779, ""name"": ""fling""}, {""id"": 226774, ""name"": ""father son conflict""}, {""id"": 231225, ""name"": ""friends with benefit""}]"
11969,Tombstone,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 37, ""name"": ""Western""}]",25000000,56505065,130,1993-12-25,"[{""name"": ""Hollywood Pictures"", ""id"": 915}, {""name"": ""Cinergi Pictures Entertainment"", ""id"": 1504}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.4,"[{""id"": 4948, ""name"": ""retirement""}, {""id"": 5074, ""name"": ""wyatt earp""}, {""id"": 6145, ""name"": ""right and justice""}, {""id"": 6165, ""name"": ""historical figure""}]"
2085,Romeo Must Die,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",25000000,91036760,115,2000-03-20,"[{""name"": ""Silver Pictures"", ""id"": 1885}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6,"[{""id"": 779, ""name"": ""martial arts""}, {""id"": 898, ""name"": ""hip-hop""}, {""id"": 6219, ""name"": ""oakland""}, {""id"": 14988, ""name"": ""asian""}, {""id"": 237849, ""name"": ""asian man""}, {""id"": 237850, ""name"": ""asian lead""}]"
794,The Omen,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2800000,60922980,111,1976-06-06,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Mace Neufeld Productions"", ""id"": 2767}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.2,"[{""id"": 345, ""name"": ""monk""}, {""id"": 530, ""name"": ""prophecy""}, {""id"": 1704, ""name"": ""ambassador""}, {""id"": 2341, ""name"": ""nanny""}, {""id"": 4083, ""name"": ""rottweiler""}, {""id"": 4084, ""name"": ""devil's son""}, {""id"": 4087, ""name"": ""revelation""}, {""id"": 5160, ""name"": ""aggression by animal""}, {""id"": 6025, ""name"": ""photography""}, {""id"": 11627, ""name"": ""paranormal phenomena""}, {""id"": 13001, ""name"": ""cowardliness""}, {""id"": 41586, ""name"": ""archaeologist""}]"
9286,Final Destination 3,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}]",25000000,117719158,93,2006-02-10,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Zide-Perry Productions"", ""id"": 3169}, {""name"": ""Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG"", ""id"": 12067}, {""name"": ""Hard Eight Pictures"", ""id"": 48772}, {""name"": ""Matinee Pictures"", ""id"": 48785}, {""name"": ""Practical Pictures"", ""id"": 48788}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5.8,"[{""id"": 1829, ""name"": ""beheading""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 4327, ""name"": ""stroke of fate""}]"
77877,The Lucky One,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",25000000,99357138,101,2012-04-19,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""DiNovi Pictures"", ""id"": 813}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Langley Park Production"", ""id"": 8057}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.8,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1157, ""name"": ""wife husband relationship""}, {""id"": 164715, ""name"": ""photo""}, {""id"": 182207, ""name"": ""kennel""}, {""id"": 182210, ""name"": ""playing chess""}, {""id"": 182216, ""name"": ""bomb explosion""}, {""id"": 182223, ""name"": ""iraq veteran""}]"
1265,Bridge to Terabithia,en,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",60000000,137587063,96,2007-02-16,"[{""name"": ""Walden Media"", ""id"": 10221}, {""name"": ""Hal Lieberman Company"", ""id"": 23890}, {""name"": ""Lauren Levine Productions Inc."", ""id"": 60611}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7,"[{""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6733, ""name"": ""bullying""}, {""id"": 10226, ""name"": ""neighbor""}, {""id"": 10873, ""name"": ""school""}, {""id"": 13151, ""name"": ""drawing""}, {""id"": 15101, ""name"": ""based on children's book""}, {""id"": 166287, ""name"": ""school bus""}, {""id"": 170344, ""name"": ""imagination""}, {""id"": 170345, ""name"": ""creek""}, {""id"": 170350, ""name"": ""clubhouse""}, {""id"": 170351, ""name"": ""reality vs fantasy""}, {""id"": 170356, ""name"": ""outsider""}, {""id"": 170362, ""name"": ""fantasy world""}, {""id"": 204383, ""name"": ""overflowing with imagination""}]"
866,Finding Neverland,en,"[{""id"": 18, ""name"": ""Drama""}]",25000000,116766556,106,2004-10-17,"[{""name"": ""Miramax Films"", ""id"": 14}, {""name"": ""Film Colony"", ""id"": 560}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7.2,"[{""id"": 212, ""name"": ""london england""}, {""id"": 388, ""name"": ""scotland""}, {""id"": 970, ""name"": ""parents kids relationship""}, {""id"": 1412, ""name"": ""becoming an adult""}, {""id"": 2486, ""name"": ""fantasy""}, {""id"": 2784, ""name"": ""mother role""}, {""id"": 3321, ""name"": ""childhood memory""}, {""id"": 3836, ""name"": ""success""}, {""id"": 4129, ""name"": ""widow""}, {""id"": 4326, ""name"": ""theatre play""}, {""id"": 4327, ""name"": ""stroke of fate""}, {""id"": 4328, ""name"": ""costume""}, {""id"": 4332, ""name"": ""peter pan""}, {""id"": 4333, ""name"": ""theatre group""}, {""id"": 4414, ""name"": ""adventure""}, {""id"": 4549, ""name"": ""loss of husband""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 6034, ""name"": ""theatre milieu""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6150, ""name"": ""faith""}, {""id"": 9457, ""name"": ""single""}, {""id"": 10707, ""name"": ""mother daughter relationship""}, {""id"": 10818, ""name"": ""author""}, {""id"": 12988, ""name"": ""pirate""}, {""id"": 40895, ""name"": ""illness""}, {""id"": 184989, ""name"": ""spectacle""}, {""id"": 208349, ""name"": ""child""}]"
175555,A Madea Christmas,en,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",0,0,100,2013-12-13,"[{""name"": ""Lions Gate"", ""id"": 6644}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",7,"[{""id"": 207317, ""name"": ""christmas""}]"
75174,The Grey,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",25000000,77278331,117,2012-01-26,"[{""name"": ""Scott Free Productions"", ""id"": 1645}, {""name"": ""1984 Private Defense Contractors"", ""id"": 8532}, {""name"": ""LD Entertainment"", ""id"": 10285}, {""name"": ""Open Road Films"", ""id"": 10427}, {""name"": ""Inferno Distribution"", ""id"": 11278}, {""name"": ""Chambara Pictures"", ""id"": 12234}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.4,"[{""id"": 567, ""name"": ""alcohol""}, {""id"": 1533, ""name"": ""isolation""}, {""id"": 1994, ""name"": ""wolf""}, {""id"": 3593, ""name"": ""wilderness""}, {""id"": 5774, ""name"": ""forest""}, {""id"": 9743, ""name"": ""stranded""}, {""id"": 9880, ""name"": ""alaska""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 12617, ""name"": ""airplane crash""}, {""id"": 13073, ""name"": ""fear""}, {""id"": 15265, ""name"": ""howling""}, {""id"": 34079, ""name"": ""death""}, {""id"": 155235, ""name"": ""animal killing""}, {""id"": 155372, ""name"": ""freezing""}, {""id"": 158130, ""name"": ""animal attack""}, {""id"": 158176, ""name"": ""campfire""}, {""id"": 168679, ""name"": ""male camaraderie""}, {""id"": 168869, ""name"": ""gun in mouth""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 188933, ""name"": ""bar fight""}, {""id"": 188952, ""name"": ""eaten alive""}, {""id"": 212430, ""name"": ""eaten by animal""}]"
11096,Hide and Seek,en,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",25000000,122644820,101,2005-01-27,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Fox 2000 Pictures"", ""id"": 711}, {""name"": ""Josephson Entertainment"", ""id"": 1894}, {""name"": ""MBC Beteiligungs Filmproduktion"", ""id"": 73955}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.1,"[{""id"": 6095, ""name"": ""house""}, {""id"": 7942, ""name"": ""imaginary friend""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 13056, ""name"": ""loss of wife""}]"
8699,Anchorman: The Legend of Ron Burgundy,en,"[{""id"": 35, ""name"": ""Comedy""}]",26000000,90574188,94,2004-07-09,"[{""name"": ""Apatow Productions"", ""id"": 10105}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.7,"[{""id"": 917, ""name"": ""journalism""}, {""id"": 4411, ""name"": ""sexism""}, {""id"": 6198, ""name"": ""ladder""}, {""id"": 8531, ""name"": ""panda""}, {""id"": 18298, ""name"": ""tv show in film""}, {""id"": 41390, ""name"": ""mustache""}, {""id"": 165288, ""name"": ""misogynist""}, {""id"": 167241, ""name"": ""newsroom""}, {""id"": 167250, ""name"": ""teleprompter""}, {""id"": 167254, ""name"": ""gang warfare""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 185281, ""name"": ""news spoof""}]"
769,GoodFellas,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",25000000,46836394,145,1990-09-12,"[{""name"": ""Winkler Films"", ""id"": 8880}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8.2,"[{""id"": 378, ""name"": ""prison""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 1196, ""name"": ""florida""}, {""id"": 1228, ""name"": ""1970s""}, {""id"": 1583, ""name"": ""mass murder""}, {""id"": 1857, ""name"": ""irish-american""}, {""id"": 2149, ""name"": ""drug traffic""}, {""id"": 5565, ""name"": ""biography""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10291, ""name"": ""organized crime""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10391, ""name"": ""mafia""}, {""id"": 13142, ""name"": ""gangster""}, {""id"": 14512, ""name"": ""new york city""}, {""id"": 14687, ""name"": ""extreme violence""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 41523, ""name"": ""brooklyn new york city""}, {""id"": 214983, ""name"": ""crime epic""}, {""id"": 214985, ""name"": ""tampa""}]"
10923,Agent Cody Banks,en,"[{""id"": 28, ""name"": ""Action""}]",28000000,58795814,102,2003-03-14,"[{""name"": ""Splendid Pictures"", ""id"": 368}, {""name"": ""Maverick Films"", ""id"": 4000}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Dylan Sellers Productions"", ""id"": 8807}, {""name"": ""Madacy Entertainment"", ""id"": 12027}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",5,"[{""id"": 470, ""name"": ""spy""}, {""id"": 591, ""name"": ""cia""}, {""id"": 1373, ""name"": ""killer robot""}, {""id"": 4779, ""name"": ""delinquent""}, {""id"": 213102, ""name"": ""teen spy""}]"
11283,Nanny McPhee,en,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",25000000,122489822,97,2005-10-21,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Three Strange Angels"", ""id"": 1973}, {""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Nanny McPhee Productions"", ""id"": 76721}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.4,"[{""id"": 936, ""name"": ""loss of mother""}, {""id"": 2341, ""name"": ""nanny""}, {""id"": 2470, ""name"": ""education""}, {""id"": 6333, ""name"": ""wizardry""}, {""id"": 10103, ""name"": ""children""}, {""id"": 33479, ""name"": ""single father""}]"
111,Scarface,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",25000000,65884703,170,1983-12-08,"[{""name"": ""Universal Pictures"", ""id"": 33}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",8,"[{""id"": 416, ""name"": ""miami""}, {""id"": 417, ""name"": ""corruption""}, {""id"": 592, ""name"": ""capitalism""}, {""id"": 701, ""name"": ""cuba""}, {""id"": 947, ""name"": ""prohibition""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 1578, ""name"": ""loss of sister""}, {""id"": 2150, ""name"": ""cocaine""}, {""id"": 34117, ""name"": ""cult film""}, {""id"": 157223, ""name"": ""bitterness""}]"
11676,Nothing to Lose,en,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",25000000,0,97,1997-07-18,"[{""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",6.3,"[{""id"": 897, ""name"": ""rap music""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 3016, ""name"": ""security camera""}, {""id"": 6203, ""name"": ""loss""}, {""id"": 8207, ""name"": ""crook""}, {""id"": 9740, ""name"": ""sociopath""}, {""id"": 9748, ""name"": ""revenge""}, {""id"": 9854, ""name"": ""artifact""}, {""id"": 11314, ""name"": ""f word""}, {""id"": 12425, ""name"": ""racism""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 15291, ""name"": ""on the road""}, {""id"": 18034, ""name"": ""desert""}, {""id"": 41180, ""name"": ""security guard""}, {""id"": 155419, ""name"": ""shoplifting""}, {""id"": 160362, ""name"": ""screwball""}, {""id"": 163975, ""name"": ""reckless driving""}, {""id"": 167043, ""name"": ""road movie""}, {""id"": 167541, ""name"": ""buddy comedy""}, {""id"": 167982, ""name"": ""unlikely friendship""}, {""id"": 168736, ""name"": ""carjacker""}, {""id"": 168750, ""name"": ""advertising executive""}, {""id"": 168763, ""name"": ""suv""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}]"
746,The Last Emperor,en,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",23000000,43984230,163,1987-10-21,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Hemdale Film Corporation"", ""id"": 469}, {""name"": ""Recorded Pictures Company"", ""id"": 470}, {""name"": ""Soprofilms"", ""id"": 472}, {""name"": ""TAO Film"", ""id"": 473}, {""name"": ""Yanco"", ""id"": 474}]","[{""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""CN"", ""name"": ""China""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""IT"", ""name"": ""Italy""}]",7.4,"[{""id"": 188, ""name"": ""buddhism""}, {""id"": 233, ""name"": ""japan""}, {""id"": 236, ""name"": ""suicide""}, {""id"": 478, ""name"": ""china""}, {""id"": 1252, ""name"": ""suicide attempt""}, {""id"": 1327, ""name"": ""war crimes""}, {""id"": 1412, ""name"": ""becoming an adult""}, {""id"": 1533, ""name"": ""isolation""}, {""id"": 1601, ""name"": ""war on drugs""}, {""id"": 2020, ""name"": ""revolution""}, {""id"": 2280, ""name"": ""emperor""}, {""id"": 2692, ""name"": ""arranged marriage""}, {""id"": 3995, ""name"": ""manchuria""}, {""id"": 3996, ""name"": ""dynasty""}, {""id"": 3999, ""name"": ""reeducation camp""}, {""id"": 4004, ""name"": ""cultural revolution""}, {""id"": 4005, ""name"": ""human experimentation""}, {""id"": 6091, ""name"": ""war""}, {""id"": 6285, ""name"": ""coup d'etat""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 33683, ""name"": ""beijing""}, {""id"": 163048, ""name"": ""decadence""}, {""id"": 173644, ""name"": ""communism""}]"
77866,Contraband,en,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",25000000,63100000,109,2012-01-12,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""StudioCanal"", ""id"": 694}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Leverage Management"", ""id"": 8536}, {""name"": ""Closest to the Hole Productions"", ""id"": 8537}, {""name"": ""Farraday Films"", ""id"": 8538}, {""name"": ""Leverage Entertainment"", ""id"": 8539}, {""name"": ""Working Title Films"", ""id"": 10163}, {""name"": ""Blueeyes Productions"", ""id"": 10970}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}]",6.1,"[{""id"": 11429, ""name"": ""head wound""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 41180, ""name"": ""security guard""}, {""id"": 190165, ""name"": ""contraband""}]"
